Portal,Report Name,Table,Columns In the Table,Data Type,Description
SC,Customer returns,returns_customer_returns,_row_index,Integer,Row index
SC,Customer returns,returns_customer_returns,asin,Character Varying,Amazon Standard Identification Number
SC,Customer returns,returns_customer_returns,customer_comments,Character Varying,Comments from the customer about the return
SC,Customer returns,returns_customer_returns,detailed_disposition,Character Varying,Condition of the returned item
SC,Customer returns,returns_customer_returns,fnsku,Character Varying,Amazon's Fulfillment Network SKU identifier
SC,Customer returns,returns_customer_returns,fulfillment_center_id,Character Varying,Fulfillment center ID where return was processed
SC,Customer returns,returns_customer_returns,id,Integer,Unique number assigned to every line in the table
SC,Customer returns,returns_customer_returns,license_plate_number,Character Varying,
SC,Customer returns,returns_customer_returns,order_id,Integer,Original order ID of the returned item
SC,Customer returns,returns_customer_returns,product_name,Character Varying,Name of product on product detail page
SC,Customer returns,returns_customer_returns,quantity,Integer,Number of units customer returned
SC,Customer returns,returns_customer_returns,reason,Character Varying,Description of why the customer returned the item
SC,Customer returns,returns_customer_returns,return_date,timestamp with time zone,Date of the customer return
SC,Customer returns,returns_customer_returns,sku,Character Varying,Stock Keeping Unit (SKU)
SC,Customer returns,returns_customer_returns,status,Character Varying,"Status of the return: Unit returned to inventory, reimbursed, pending repackaging, repackaged successfully"
SC,Daily Inventory History by FC,inventory_daily_inventory_history,_created_on,timestamp with time zone,Date the record was created
SC,Daily Inventory History by FC,inventory_daily_inventory_history,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Daily Inventory History by FC,inventory_daily_inventory_history,_partneruuid,Character Varying,Partner Unique Identifier
SC,Daily Inventory History by FC,inventory_daily_inventory_history,_revision,Integer,Number of times the record has changed
SC,Daily Inventory History by FC,inventory_daily_inventory_history,country,Character Varying,Code of country where the inventory is stored
SC,Daily Inventory History by FC,inventory_daily_inventory_history,detailed_disposition,Character Varying,"Status of the product (examples: sellable, damaged, etc)"
SC,Daily Inventory History by FC,inventory_daily_inventory_history,fnsku,Character Varying,Amazon's Fulfillment Network SKU identifier
SC,Daily Inventory History by FC,inventory_daily_inventory_history,fulfillment_center_id,Character Varying,"	
Fulfillment center where inventory is stored"
SC,Daily Inventory History by FC,inventory_daily_inventory_history,id,Integer,Unique number assigned to every line in the table
SC,Daily Inventory History by FC,inventory_daily_inventory_history,product_name,Character Varying,Product title
SC,Daily Inventory History by FC,inventory_daily_inventory_history,quantity,Double Precision,Total units available on hand for this product in an Amazon's fulfillment center
SC,Daily Inventory History by FC,inventory_daily_inventory_history,sku,Character Varying,Seller's product identifier
SC,Daily Inventory History by FC,inventory_daily_inventory_history,snapshot_date,timestamp with time zone,Date of request
SC,Demographics: age,brand_demographics_age,_created_on,timestamp with time zone,Date the record was created
SC,Demographics: age,brand_demographics_age,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Demographics: age,brand_demographics_age,_revision,Integer,Number of times the record has changed
SC,Demographics: age,brand_demographics_age,age,age,Ranges of ages of customers
SC,Demographics: age,brand_demographics_age,date,timestamp with time zone,Date of the period that age demographics begins
SC,Demographics: age,brand_demographics_age,id,Integer ,Unique number assigned to every line in the table
SC,Demographics: age,brand_demographics_age,ordered_product_sales,Double Precision,Revenue from a product ordered during a determined time period
SC,Demographics: age,brand_demographics_age,ordered_product_sales_percentage_of_total,Double Precision,Revenue from a product ordered during a determined time period as a percentage of total product sales
SC,Demographics: age,brand_demographics_age,ordered_units,Integer,Number of ordered units per ASIN
SC,Demographics: age,brand_demographics_age,ordered_units_percentage_of_total,Double Precision,Number of ordered units from the customer as a percentage of total products purchased
SC,Demographics: age,brand_demographics_age,period,Character Varying,"Daily, weekly, monthly, quarterly, and yearly timeframes of data"
SC,Demographics: age,brand_demographics_age,unique_customers,Integer,Customer who visits the page 
SC,Demographics: age,brand_demographics_age,unique_customers_percentage_of_total,Double Precision,Number of customers who placed an order in the specified timeframe as a percentage of total customers
SC,Demographics: education,brand_demographics_education,_created_on,timestamp with time zone,Date the record was created
SC,Demographics: education,brand_demographics_education,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Demographics: education,brand_demographics_education,_revision,Integer,Number of times the record has changed
SC,Demographics: education,brand_demographics_education,date,timestamp with time zone,Date of the period that gender demographics begins
SC,Demographics: education,brand_demographics_education,education,Integer,Level of education
SC,Demographics: education,brand_demographics_education,id,Integer ,Unique number assigned to every line in the table
SC,Demographics: education,brand_demographics_education,ordered_revenue,Double Precision,Revenue generated from the average sales price of ordered units; Average sales price * ordered units
SC,Demographics: education,brand_demographics_education,ordered_revenue_percentage_of_total,Double Precision,Revenue from a product ordered during a determined time period as a percentage of total product sales
SC,Demographics: education,brand_demographics_education,ordered_units,Integer,Number of ordered units per ASIN
SC,Demographics: education,brand_demographics_education,ordered_units_percentage_of_total,Double Precision,Number of ordered units from the customer as a percentage of total products purchased
SC,Demographics: education,brand_demographics_education,period,Character Varying,"Daily, weekly, monthly, quarterly, and yearly timeframes of data"
SC,Demographics: education,brand_demographics_education,unique_customers,Integer,Customer who visits the page 
SC,Demographics: education,brand_demographics_education,unique_customers_percentage_of_total,Double Precision,Number of customers who placed an order in the specified timeframe as a percentage of total customers
